xi: Dimensionless distance
theta: Dimensionless pressure T
M: Dimensionless mass M


xi	theta	M
0.004639999999999979	0.999624970227557	4.183078135538551e-07
0.004649999999999979	0.9996233521347849	4.210176013819067e-07
0.004659999999999978	0.9996217305603781	4.237390626437685e-07
0.004669999999999978	0.9996201055043489	4.264722223862688e-07
0.004679999999999978	0.9996184769667097	4.292171056558665e-07
0.004689999999999977	0.9996168449474729	4.319737374986506e-07
0.004699999999999977	0.999615209446651	4.34742142960339e-07
0.004709999999999976	0.9996135704642565	4.3752234708627794e-07
0.004719999999999976	0.9996119280003017	4.4031437492144134e-07
0.0047299999999999755	0.9996102820547994	4.4311825151042975e-07
0.004739999999999975	0.999608632627762	4.4593400189746977e-07
0.004749999999999975	0.9996069797192021	4.48761651126413e-07
0.004759999999999974	0.9996053233291322	4.516012242407356e-07
0.004769999999999974	0.9996036634575651	4.5445274628353714e-07
0.0047799999999999735	0.9996020001045134	4.573162422975401e-07
0.004789999999999973	0.9996003332699896	4.601917373250889e-07
0.004799999999999973	0.9995986629540067	4.630792564081492e-07
0.004809999999999972	0.9995969891565771	4.659788245883071e-07
0.004819999999999972	0.9995953118777139	4.6889046690676826e-07
0.0048299999999999715	0.9995936311174296	4.7181420840435723e-07
0.004839999999999971	0.9995919468757372	4.7475007412151655e-07
0.004849999999999971	0.9995902591526493	4.776980890983061e-07
0.00485999999999997	0.9995885679481791	4.806582783744021e-07
0.00486999999999997	0.9995868732623392	4.836306669890967e-07
0.004879999999999969	0.9995851750951427	4.866152799812966e-07
0.004889999999999969	0.9995834734466024	4.89612142389523e-07
0.004899999999999969	0.9995817683167313	4.926212792519099e-07
0.004909999999999968	0.9995800597055424	4.956427156062041e-07
0.004919999999999968	0.9995783476130488	4.986764764897643e-07
0.004929999999999967	0.9995766320392634	5.017225869395597e-07
0.004939999999999967	0.9995749129841994	5.047810719921701e-07
0.004949999999999967	0.9995731904478699	5.078519566837843e-07
0.004959999999999966	0.9995714644302879	5.109352660501999e-07
0.004969999999999966	0.9995697349314666	5.140310251268221e-07
0.004979999999999965	0.9995680019514191	5.171392589486631e-07
0.004989999999999965	0.9995662654901588	5.202599925503415e-07
0.0049999999999999645	0.9995645255476988	5.23393250966081e-07
0.005009999999999964	0.9995627821240524	5.265390592297101e-07
0.005019999999999964	0.9995610352192328	5.296974423746611e-07
0.005029999999999963	0.9995592848332533	5.328684254339694e-07
0.005039999999999963	0.9995575309661273	5.360520334402725e-07
0.0050499999999999625	0.9995557736178682	5.392482914258093e-07
0.005059999999999962	0.9995540127884892	5.424572244224195e-07
0.005069999999999962	0.9995522484780038	5.456788574615427e-07
0.005079999999999961	0.9995504806864256	5.489132155742175e-07
0.005089999999999961	0.9995487094137678	5.521603237910809e-07
0.0050999999999999605	0.9995469346600441	5.55420207142367e-07
0.00510999999999996	0.9995451564252679	5.586928906579072e-07
0.00511999999999996	0.9995433747094528	5.619783993671284e-07
0.005129999999999959	0.9995415895126123	5.652767582990529e-07
0.005139999999999959	0.99953980083476	5.685879924822971e-07
0.005149999999999958	0.9995380086759096	5.71912126945071e-07
0.005159999999999958	0.9995362130360746	5.752491867151775e-07
0.005169999999999958	0.9995344139152689	5.785991968200113e-07
0.005179999999999957	0.999532611313506	5.819621822865586e-07
0.005189999999999957	0.9995308052307997	5.853381681413954e-07
0.005199999999999956	0.9995289956671638	5.887271794106879e-07
0.005209999999999956	0.999527182622612	5.921292411201908e-07
0.005219999999999956	0.999525366097158	5.955443782952469e-07
0.005229999999999955	0.9995235460908158	5.989726159607861e-07
0.005239999999999955	0.9995217226035992	6.024139791413249e-07
0.005249999999999954	0.999519895635522	6.058684928609655e-07
0.005259999999999954	0.9995180651865982	6.093361821433947e-07
0.0052699999999999535	0.9995162312568417	6.128170720118837e-07
0.005279999999999953	0.9995143938462666	6.163111874892867e-07
0.005289999999999953	0.9995125529548867	6.198185535980406e-07
0.005299999999999952	0.9995107085827161	6.233391953601636e-07
0.005309999999999952	0.9995088607297687	6.268731377972554e-07
0.0053199999999999515	0.9995070093960587	6.304204059304955e-07
0.005329999999999951	0.9995051545816003	6.339810247806427e-07
0.005339999999999951	0.9995032962864073	6.375550193680344e-07
0.00534999999999995	0.9995014345104941	6.411424147125856e-07
0.00535999999999995	0.9994995692538748	6.447432358337887e-07
0.0053699999999999495	0.9994977005165636	6.483575077507119e-07
0.005379999999999949	0.9994958282985748	6.519852554819987e-07
0.005389999999999949	0.9994939525999225	6.556265040458676e-07
0.005399999999999948	0.999492073420621	6.592812784601105e-07
0.005409999999999948	0.9994901907606846	6.629496037420924e-07
0.005419999999999947	0.9994883046201276	6.666315049087508e-07
0.005429999999999947	0.9994864149989645	6.703270069765942e-07
0.005439999999999947	0.9994845218972096	6.740361349617023e-07
0.005449999999999946	0.9994826253148773	6.77758913879724e-07
0.005459999999999946	0.9994807252519821	6.814953687458777e-07
0.005469999999999945	0.9994788217085383	6.852455245749501e-07
0.005479999999999945	0.9994769146845605	6.890094063812951e-07
0.005489999999999945	0.9994750041800631	6.927870391788335e-07
0.005499999999999944	0.9994730901950607	6.965784479810519e-07
0.005509999999999944	0.9994711727295679	7.003836578010021e-07
0.005519999999999943	0.9994692517835992	7.042026936513003e-07
0.005529999999999943	0.9994673273571694	7.080355805441259e-07
0.0055399999999999425	0.999465399450293	7.118823434912214e-07
0.005549999999999942	0.9994634680629847	7.157430075038912e-07
0.005559999999999942	0.9994615331952591	7.196175975930007e-07
0.005569999999999941	0.9994595948471311	7.235061387689759e-07
0.005579999999999941	0.9994576530186153	7.274086560418021e-07
0.0055899999999999405	0.9994557077097266	7.313251744210237e-07
0.00559999999999994	0.9994537589204796	7.352557189157431e-07
0.00560999999999994	0.9994518066508893	7.392003145346195e-07
0.005619999999999939	0.9994498509009705	7.431589862858691e-07
0.005629999999999939	0.999447891670738	7.471317591772634e-07
0.0056399999999999385	0.9994459289602068	7.511186582161287e-07
0.005649999999999938	0.9994439627693918	7.551197084093457e-07
0.005659999999999938	0.9994419930983081	7.591349347633482e-07
0.005669999999999937	0.9994400199469704	7.631643622841222e-07
0.005679999999999937	0.9994380433153939	7.672080159772059e-07
0.005689999999999936	0.9994360632035936	7.712659208476881e-07
0.005699999999999936	0.9994340796115845	7.753381019002077e-07
0.005709999999999936	0.9994320925393817	7.79424584138953e-07
0.005719999999999935	0.9994301019870004	7.835253925676609e-07
0.005729999999999935	0.9994281079544557	7.87640552189616e-07
0.005739999999999934	0.9994261104417628	7.917700880076498e-07
0.005749999999999934	0.9994241094489368	7.9591402502414e-07
0.005759999999999934	0.9994221049759929	8.000723882410099e-07
0.005769999999999933	0.9994200970229465	8.042452026597269e-07
0.005779999999999933	0.9994180855898128	8.084324932813027e-07
0.005789999999999932	0.9994160706766071	8.126342851062918e-07
0.005799999999999932	0.9994140522833447	8.168506031347908e-07
0.0058099999999999315	0.9994120304100409	8.210814723664381e-07
0.005819999999999931	0.9994100050567111	8.253269178004123e-07
0.005829999999999931	0.9994079762233707	8.295869644354322e-07
0.00583999999999993	0.9994059439100352	8.338616372697556e-07
0.00584999999999993	0.9994039081167201	8.381509613011783e-07
0.0058599999999999295	0.9994018688434407	8.42454961527034e-07
0.005869999999999929	0.9993998260902127	8.46773662944193e-07
0.005879999999999929	0.9993977798570515	8.511070905490611e-07
0.005889999999999928	0.9993957301439726	8.554552693375798e-07
0.005899999999999928	0.9993936769509918	8.598182243052248e-07
0.0059099999999999275	0.9993916202781246	8.64195980447005e-07
0.005919999999999927	0.9993895601253866	8.685885627574623e-07
0.005929999999999927	0.9993874964927935	8.729959962306707e-07
0.005939999999999926	0.999385429380361	8.774183058602351e-07
0.005949999999999926	0.9993833587881048	8.81855516639291e-07
0.005959999999999925	0.9993812847160407	8.863076535605033e-07
0.005969999999999925	0.9993792071641844	8.90774741616066e-07
0.005979999999999925	0.9993771261325517	8.952568057977008e-07
0.005989999999999924	0.9993750416211584	8.99753871096657e-07
0.005999999999999924	0.9993729536300204	9.042659625037099e-07
0.006009999999999923	0.9993708621591537	9.087931050091608e-07
0.006019999999999923	0.999368767208574	9.133353236028358e-07
0.006029999999999923	0.9993666687782974	9.17892643274085e-07
0.006039999999999922	0.9993645668683396	9.224650890117818e-07
0.006049999999999922	0.9993624614787169	9.27052685804322e-07
0.006059999999999921	0.999360352609445	9.316554586396235e-07
0.006069999999999921	0.9993582402605401	9.362734325051247e-07
0.0060799999999999205	0.9993561244320183	9.409066323877844e-07
0.00608999999999992	0.9993540051238956	9.455550832740805e-07
0.00609999999999992	0.9993518823361881	9.502188101500097e-07
0.006109999999999919	0.999349756068912	9.548978380010865e-07
0.006119999999999919	0.9993476263220834	9.59592191812342e-07
0.0061299999999999185	0.9993454930957186	9.643018965683237e-07
0.006139999999999918	0.9993433563898337	9.690269772530948e-07
0.006149999999999918	0.999341216204445	9.737674588502328e-07
0.006159999999999917	0.9993390725395689	9.78523366342829e-07
0.006169999999999917	0.9993369253952215	9.83294724713488e-07
0.0061799999999999165	0.9993347747714191	9.88081558944326e-07
0.006189999999999916	0.9993326206681781	9.928838940169717e-07
0.006199999999999916	0.9993304630855149	9.977017549125634e-07
0.006209999999999915	0.9993283020234459	1.00253516661175e-06
0.006219999999999915	0.9993261374819876	1.0073841540946894e-06
0.006229999999999914	0.9993239694611564	1.0122487423410475e-06
0.006239999999999914	0.9993217979609688	1.0171289563299979e-06
0.006249999999999914	0.9993196229814412	1.022024821040221e-06
0.006259999999999913	0.9993174445225902	1.026936361449903e-06
0.006269999999999913	0.9993152625844324	1.0318636025367353e-06
0.006279999999999912	0.9993130771669844	1.0368065692779138e-06
0.006289999999999912	0.9993108882702627	1.0417652866501378e-06
0.006299999999999912	0.9993086958942841	1.0467397796296094e-06
0.006309999999999911	0.9993065000390651	1.0517300731920327e-06
0.006319999999999911	0.9993043007046224	1.0567361923126132e-06
0.00632999999999991	0.9993020978909728	1.0617581619660564e-06
0.00633999999999991	0.999299891598133	1.066796007126568e-06
0.0063499999999999095	0.9992976818261199	1.0718497527678522e-06
0.006359999999999909	0.9992954685749501	1.0769194238631112e-06
0.006369999999999909	0.9992932518446406	1.0820050453850446e-06
0.006379999999999908	0.999291031635208	1.0871066423058484e-06
0.006389999999999908	0.9992888079466695	1.0922242395972144e-06
0.0063999999999999075	0.9992865807790419	1.0973578622303293e-06
0.006409999999999907	0.999284350132342	1.1025075351758738e-06
0.006419999999999907	0.9992821160065868	1.107673283404022e-06
0.006429999999999906	0.9992798784017932	1.1128551318844404e-06
0.006439999999999906	0.9992776373179784	1.1180531055862876e-06
0.0064499999999999055	0.9992753927551593	1.123267229478213e-06
0.006459999999999905	0.999273144713353	1.1284975285283557e-06
0.006469999999999905	0.9992708931925767	1.133744027704345e-06
0.006479999999999904	0.9992686381928473	1.139006751973298e-06
0.006489999999999904	0.999266379714182	1.1442857263018206e-06
0.006499999999999903	0.999264117756598	1.1495809756560047e-06
0.006509999999999903	0.9992618523201124	1.154892525001429e-06
0.006519999999999903	0.9992595834047426	1.1602203993031574e-06
0.006529999999999902	0.9992573110105059	1.1655646235257387e-06
0.006539999999999902	0.9992550351374192	1.1709252226332055e-06
0.006549999999999901	0.9992527557855001	1.1763022215890733e-06
0.006559999999999901	0.9992504729547659	1.18169564535634e-06
0.006569999999999901	0.9992481866452338	1.1871055188974851e-06
0.0065799999999999	0.9992458968569213	1.1925318671744688e-06
0.0065899999999999	0.9992436035898458	1.197974715148731e-06
0.006599999999999899	0.9992413068440247	1.203434087781191e-06
0.006609999999999899	0.9992390066194754	1.2089100100322464e-06
0.0066199999999998985	0.9992367029162155	1.2144025068617723e-06
0.006629999999999898	0.9992343957342623	1.2199116032291207e-06
0.006639999999999898	0.9992320850736336	1.2254373240931194e-06
0.006649999999999897	0.9992297709343467	1.2309796944120716e-06
0.006659999999999897	0.9992274533164194	1.2365387391437546e-06
0.0066699999999998965	0.9992251322198692	1.2421144832454198e-06
0.006679999999999896	0.9992228076447138	1.247706951673791e-06
0.006689999999999896	0.9992204795909708	1.2533161693850646e-06
0.006699999999999895	0.9992181480586579	1.2589421613349076e-06
0.006709999999999895	0.999215813047793	1.2645849524784578e-06
0.0067199999999998945	0.9992134745583935	1.2702445677703226e-06
0.006729999999999894	0.9992111325904774	1.2759210321645787e-06
0.006739999999999894	0.9992087871440625	1.2816143706147703e-06
0.006749999999999893	0.9992064382191665	1.2873246080739094e-06
0.006759999999999893	0.9992040858158074	1.2930517694944741e-06
0.006769999999999892	0.999201729934003	1.2987958798284087e-06
0.006779999999999892	0.9991993705737712	1.3045569640271223e-06
0.006789999999999892	0.9991970077351299	1.3103350470414883e-06
0.006799999999999891	0.999194641418097	1.316130153821843e-06
0.006809999999999891	0.9991922716226906	1.3219423093179858e-06
0.00681999999999989	0.9991898983489288	1.3277715384791777e-06
0.00682999999999989	0.9991875215968294	1.3336178662541408e-06
0.00683999999999989	0.9991851413664107	1.3394813175910574e-06
0.006849999999999889	0.9991827576576905	1.3453619174375693e-06
0.006859999999999889	0.9991803704706871	1.3512596907407769e-06
0.006869999999999888	0.9991779798054186	1.3571746624472384e-06
0.006879999999999888	0.9991755856619031	1.3631068575029693e-06
0.0068899999999998875	0.999173188040159	1.3690563008534414e-06
0.006899999999999887	0.9991707869402043	1.3750230174435818e-06
0.006909999999999887	0.9991683823620574	1.3810070322177723e-06
0.006919999999999886	0.9991659743057364	1.387008370119849e-06
0.006929999999999886	0.9991635627712597	1.3930270560931007e-06
0.0069399999999998855	0.9991611477586456	1.3990631150802689e-06
0.006949999999999885	0.9991587292679125	1.4051165720235465e-06
0.006959999999999885	0.9991563072990788	1.4111874518645774e-06
0.006969999999999884	0.9991538818521628	1.4172757795444553e-06
0.006979999999999884	0.999151452927183	1.423381580003723e-06
0.0069899999999998835	0.9991490205241578	1.429504878182372e-06
0.006999999999999883	0.9991465846431057	1.4356456990198417e-06
0.007009999999999883	0.9991441452840452	1.4418040674550176e-06
0.007019999999999882	0.9991417024469949	1.4479800084262317e-06
0.007029999999999882	0.9991392561319732	1.4541735468712612e-06
0.007039999999999881	0.9991368063389988	1.4603847077273278e-06
0.007049999999999881	0.9991343530680904	1.4666135159310972e-06
0.007059999999999881	0.9991318963192665	1.4728599964186776e-06
0.00706999999999988	0.9991294360925458	1.4791241741256196e-06
0.00707999999999988	0.999126972387947	1.4854060739869148e-06
0.007089999999999879	0.9991245052054889	1.4917057209369957e-06
0.007099999999999879	0.9991220345451901	1.4980231399097344e-06
0.007109999999999879	0.9991195604070695	1.5043583558384423e-06
0.007119999999999878	0.9991170827911459	1.5107113936558685e-06
0.007129999999999878	0.9991146016974379	1.5170822782941999e-06
0.007139999999999877	0.9991121171259646	1.5234710346850596e-06
0.007149999999999877	0.9991096290767448	1.529877687759507e-06
0.0071599999999998765	0.9991071375497974	1.5363022624480361e-06
0.007169999999999876	0.9991046425451413	1.542744783680576e-06
0.007179999999999876	0.9991021440627955	1.549205276386488e-06
0.007189999999999875	0.999099642102779	1.5556837654945671e-06
0.007199999999999875	0.9990971366651108	1.56218027593304e-06
0.0072099999999998745	0.9990946277498098	1.5686948326295642e-06
0.007219999999999874	0.9990921153568952	1.5752274605112278e-06
0.007229999999999874	0.9990895994863861	1.5817781845045484e-06
0.007239999999999873	0.9990870801383015	1.5883470295354721e-06
